period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
64,2.202072539,-0.836432888676241,1,3.038505427676241,3.038505427676241,9.232515234017976
65,2.976341898,-0.8363628872918105,1,3.8127047852918103,3.8127047852918103,14.53671777978707
66,4.554707379,-0.8361319522565867,1,5.390839331256586,5.390839331256586,29.061148695422958
67,4.594180704,-0.8362801972639163,1,5.430460901263917,5.430460901263917,29.489905600156114
68,4.790874525,-0.8358529070071864,1,5.626727432007187,5.626727432007187,31.660061594102196
69,3.853754941,-0.8368521862428856,1,4.6906071272428855,4.6906071272428855,22.001795222141755
70,2.604039912,-0.8373942105440666,1,3.4414341225440666,3.4414341225440666,11.84346881981065
71,2.464616886,-0.8374865638441081,1,3.302103449844108,3.302103449844108,10.90388719347236
72,3.072085148,-0.8375710448698961,1,3.909656192869896,3.909656192869896,15.28541154644593
73,3.472882969,-0.5709505118323808,1,4.043833480832381,4.043833480832381,16.35258922070093
74,5.834914611,-0.5711098086590617,1,6.406024419659062,6.406024419659062,41.037148865268215
75,6.668254346,-0.5843094784882303,1,7.252563824488231,7.252563824488231,52.59968202827535
76,6.571227411,-0.56769203078157,1,7.13891944178157,7.13891944178157,50.96417079624688
77,6.896551724,-0.575031716558332,1,7.471583440558332,7.471583440558332,55.82455910922548
78,6.364858808,-0.5692733910587142,1,6.934132199058714,6.934132199058714,48.082189354022844
79,4.867157848,-0.5623394978884442,1,5.429497345888444,5.429497345888444,29.479441429009654
80,5.593481612,-0.5699870386466055,1,6.163468650646605,6.163468650646605,37.98834580750348
81,5.075268817,-0.5629210063248207,1,5.638189823324821,5.638189823324821,31.78918448384358
82,4.993678887,-0.5620527984863306,1,5.555731685486331,5.555731685486331,30.866154561116783
83,6.344475197,-0.5700355624605633,1,6.914510759460564,6.914510759460564,47.8104590426959
84,7.278415016,-0.5687770523996346,1,7.847192068399635,7.847192068399635,61.578423358354144
85,7.040523946,-0.5682479254696781,1,7.608771871469679,7.608771871469679,57.89340939206819
86,6.140878989,-0.5674863227097383,1,6.708365311709739,6.708365311709739,45.0021651553505
87,6.206206206,-0.568946199759169,1,6.775152405759169,6.775152405759169,45.90269012126425
64,2.976341898,-0.8363782840223388,2,3.8127201820223386,3.8127201820223386,14.536835186400456
65,4.554707379,-0.8363509008371068,2,5.3910582798371065,5.3910582798371065,29.063509376600223
66,4.594180704,-0.8360924800319629,2,5.430273184031963,5.430273184031963,29.48786685321663
67,4.790874525,-0.8362579370360079,2,5.627132462036008,5.627132462036008,31.664619745299426
68,3.853754941,-0.8358528749288212,2,4.689607815928821,4.689607815928821,21.992421467220687
69,2.604039912,-0.836891205899444,2,3.440931117899444,3.440931117899444,11.840006958128717
70,2.464616886,-0.8373988938873504,2,3.30201577988735,3.30201577988735,10.903308210625065
71,3.072085148,-0.837483538682992,2,3.9095686866829924,3.9095686866829924,15.284727315892178
72,3.472882969,-0.8375927762977062,2,4.3104757452977065,4.3104757452977065,18.58020115079982
73,5.834914611,-0.5709389867062763,2,6.405853597706277,6.405853597706277,41.03496031524645
74,6.668254346,-0.5711883348346954,2,7.239442680834696,7.239442680834696,52.40953032909105
75,6.571227411,-0.5843565684501477,2,7.155583979450148,7.155583979450148,51.20238208696361
76,6.896551724,-0.5674931643061205,2,7.464044888306121,7.464044888306121,55.71196609464873
77,6.364858808,-0.5749872073351344,2,6.939846015335134,6.939846015335134,48.16146271656294
78,4.867157848,-0.5695038307034028,2,5.436661678703403,5.436661678703403,29.5572902086821
79,5.593481612,-0.5624765657162429,2,6.155958177716243,6.155958177716243,37.89582108579148
80,5.075268817,-0.5698616001954208,2,5.645130417195421,5.645130417195421,31.86749742714495
81,4.993678887,-0.5629473750597174,2,5.5566262620597175,5.5566262620597175,30.876095416211747
82,6.344475197,-0.5624776462193181,2,6.906952843219319,6.906952843219319,47.70599757845543
83,7.278415016,-0.5701085011985902,2,7.848523517198591,7.848523517198591,61.599321400019335
84,7.040523946,-0.5687487231594821,2,7.609272669159482,7.609272669159482,57.901030553617474
85,6.140878989,-0.568215200684909,2,6.709094189684909,6.709094189684909,45.011944846063805
86,6.206206206,-0.56751429644048,2,6.77372050244048,6.77372050244048,45.88328944518251
64,4.554707379,-0.8364058489964401,3,5.39111322799644,5.39111322799644,29.064101837078198
65,4.594180704,-0.8363555068706159,3,5.430536210870616,5.430536210870616,29.49072353757699
66,4.790874525,-0.8360942932602059,3,5.626968818260206,5.626968818260206,31.66277808167266
67,3.853754941,-0.8362704812262253,3,4.690025422226225,4.690025422226225,21.99633846112828
68,2.604039912,-0.8358906428549033,3,3.4399305548549037,3.4399305548549037,11.833122222224366
69,2.464616886,-0.8369409329146323,3,3.3015578189146324,3.3015578189146324,10.900284031636344
70,3.072085148,-0.837397437410866,3,3.909482585410866,3.909482585410866,15.28405408563083
71,3.472882969,-0.8374696783948555,3,4.310352647394856,4.310352647394856,18.579139944903844
72,5.834914611,-0.8375972995920803,3,6.672511910592081,6.672511910592081,44.52241519699318
73,6.668254346,-0.5709582072387078,3,7.239212553238708,7.239212553238708,52.406198390968896
74,6.571227411,-0.571236008853194,3,7.142463419853193,7.142463419853193,51.01478370394097
75,6.896551724,-0.5844567812937012,3,7.481008505293701,7.481008505293701,55.9654882562767
76,6.364858808,-0.5675399288728112,3,6.932398736872812,6.932398736872812,48.05815224699575
77,4.867157848,-0.5750367656803443,3,5.4421946136803445,5.4421946136803445,29.617482213171353
78,5.593481612,-0.5699628861964643,3,6.163444498196464,6.163444498196464,37.98804808234826
79,5.075268817,-0.5630058200541921,3,5.6382746370541925,5.6382746370541925,31.790140882848586
80,4.993678887,-0.5698749062358779,3,5.563553793235878,5.563553793235878,30.95313081022932
81,6.344475197,-0.5631343670448794,3,6.90760956404488,6.90760956404488,47.715069889284294
82,7.278415016,-0.5627851471425178,3,7.841200163142518,7.841200163142518,61.48441999846625
83,7.040523946,-0.5701060036453098,3,7.61062994964531,7.61062994964531,57.92168823043818
84,6.140878989,-0.568675687812192,3,6.709554676812192,6.709554676812192,45.01812396113235
85,6.206206206,-0.5682559874287821,3,6.774462193428782,6.774462193428782,45.893338010195905
64,4.594180704,-0.8363994171976761,4,5.430580121197677,5.430580121197677,29.491200452747375
65,4.790874525,-0.8363609584629865,4,5.627235483462987,5.627235483462987,31.665779186344913
66,3.853754941,-0.8361081372290976,4,4.689863078229098,4.689863078229098,21.99481569253651
67,2.604039912,-0.8362756140821431,4,3.440315526082143,3.440315526082143,11.835770919001854
68,2.464616886,-0.835881692351952,4,3.300498578351952,3.300498578351952,10.893290865703255
