period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
64,2.202072539,2.4574894724049927,1,-0.2554169334049927,0.2554169334049927,0.06523780987001049
65,2.976341898,2.569878039583287,1,0.40646385841671284,0.40646385841671284,0.16521286819900158
66,4.554707379,2.511773127506352,1,2.042934251493648,2.042934251493648,4.173580355925911
67,4.594180704,2.524454861633606,1,2.069725842366394,2.069725842366394,4.283765062559279
68,4.790874525,2.5660691161408504,1,2.22480540885915,2.22480540885915,4.94975910728893
69,3.853754941,2.5643952248848603,1,1.2893597161151398,1.2893597161151398,1.6624484775405137
70,2.604039912,2.669089199669485,1,-0.06504928766948481,0.06504928766948481,0.004231409826307389
71,2.464616886,2.6805993429366106,1,-0.21598245693661067,0.21598245693661067,0.04664842170437488
72,3.072085148,2.736338467113047,1,0.33574668088695336,0.33574668088695336,0.11272583372660569
73,3.472882969,4.52009067196862,1,-1.04720770296862,1.04720770296862,1.0966439731568134
74,5.834914611,4.549612635447984,1,1.2853019755520165,1.2853019755520165,1.6520011683579165
75,6.668254346,4.618188433725134,1,2.0500659122748663,2.0500659122748663,4.20277024467138
76,6.571227411,4.696827493231085,1,1.8743999177689146,1.8743999177689146,3.5133750517321136
77,6.896551724,4.759273787580418,1,2.137277936419582,2.137277936419582,4.567956977505947
78,6.364858808,4.588085698800926,1,1.7767731091990742,1.7767731091990742,3.156922681572945
79,4.867157848,4.844745476298107,1,0.022412371701892475,0.022412371701892475,0.0005023144053037907
80,5.593481612,4.784977666380852,1,0.8085039456191474,0.8085039456191474,0.6536786300817292
81,5.075268817,4.7048603002178195,1,0.3704085167821809,0.3704085167821809,0.1372024693047752
82,4.993678887,4.667674437137059,1,0.32600444986294086,0.32600444986294086,0.10627890133043873
83,6.344475197,4.656930076073465,1,1.6875451209265355,1.6875451209265355,2.8478085351629554
84,7.278415016,4.748005880311447,1,2.5304091356885534,2.5304091356885534,6.402970393976092
85,7.040523946,4.884815517670891,1,2.1557084283291097,2.1557084283291097,4.64707882796916
86,6.140878989,4.840710179717752,1,1.3001688092822477,1.3001688092822477,1.6904389326304177
87,6.206206206,4.784222973990032,1,1.4219832320099677,1.4219832320099677,2.0220363121175136
64,2.976341898,2.4294883322064043,2,0.5468535657935956,0.5468535657935956,0.29904882242117037
65,4.554707379,2.5524364596318994,2,2.0022709193681005,2.0022709193681005,4.009088834547178
