period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
69,2.464616886,5.42707874972234,3,-2.96246186372234,2.96246186372234,8.77618029400924
70,3.072085148,5.481739727222513,3,-2.4096545792225124,2.4096545792225124,5.806435191168023
71,3.472882969,7.648725181577353,3,-4.175842212577352,4.175842212577352,17.43765818434292
72,5.834914611,6.4139286169530365,3,-0.5790140059530362,0.5790140059530362,0.3352572190897826
73,6.668254346,6.129420741495625,3,0.5388336045043749,0.5388336045043749,0.29034165334317713
74,6.571227411,4.703440195232829,3,1.867787215767171,1.867787215767171,3.488629083383281
75,6.896551724,5.932450129218069,3,0.9641015947819307,0.9641015947819307,0.9294918850610621
76,6.364858808,5.514470157105702,3,0.8503886508942982,0.8503886508942982,0.7231608575698245
77,4.867157848,4.069385930982428,3,0.7977719170175721,0.7977719170175721,0.636440031581892
78,5.593481612,2.9045616647650734,3,2.6889199472349263,2.6889199472349263,7.230290482637879
79,5.075268817,4.4515582746533795,3,0.6237105423466209,0.6237105423466209,0.389014840634316
80,4.993678887,3.4917636432671695,3,1.5019152437328303,1.5019152437328303,2.2557493993570468
81,6.344475197,2.3328302777408703,3,4.01164491925913,4.01164491925913,16.09329495821759
82,7.278415016,6.469443265512531,3,0.8089717504874692,0.8089717504874692,0.6544352930867601
83,7.040523946,4.895590144644602,3,2.144933801355398,2.144933801355398,4.600741012196918
84,6.140878989,2.8006730405751985,3,3.3402059484248015,3.3402059484248015,11.156975777892427
85,6.206206206,5.618601030924242,3,0.5876051750757583,0.5876051750757583,0.3452798417758125
64,4.594180704,3.448774310326294,4,1.1454063936737064,1.1454063936737064,1.311955806668606
65,4.790874525,3.5421183044244646,4,1.2487562205755358,1.2487562205755358,1.5593920984260963
66,3.853754941,2.708119670703738,4,1.1456352702962622,1.1456352702962622,1.3124801725467898
67,2.604039912,4.520523065753377,4,-1.9164831537533766,1.9164831537533766,3.6729076786204886
68,2.464616886,3.580440023628127,4,-1.115823137628127,1.115823137628127,1.245061274466278
69,3.072085148,4.847950577664962,4,-1.7758654296649619,1.7758654296649619,3.1536980242791195
70,3.472882969,4.778998454205208,4,-1.3061154852052081,1.3061154852052081,1.7059376606928363
71,5.834914611,7.105579038340241,4,-1.2706644273402405,1.2706644273402405,1.6145880869079015
72,6.668254346,6.764967532369716,4,-0.09671318636971549,0.09671318636971549,0.009353440417783321
73,6.571227411,6.270162497987525,4,0.30106491301247473,0.30106491301247473,0.09064008184720898
74,6.896551724,4.602074400488375,4,2.294477323511625,2.294477323511625,5.264626188109071
75,6.364858808,5.951611082329183,4,0.4132477256708169,0.4132477256708169,0.17077368277210275
76,4.867157848,4.501800129716148,4,0.36535771828385144,0.36535771828385144,0.13348626230958216
77,5.593481612,4.531110898933018,4,1.062370713066982,1.062370713066982,1.1286315319824476
78,5.075268817,2.6552015083961056,4,2.420067308603895,2.420067308603895,5.856725778173299
79,4.993678887,2.5482364508796067,4,2.445442436120393,2.445442436120393,5.980188708378442
80,6.344475197,3.7961776935769604,4,2.54829750342304,2.54829750342304,6.493820165952099
81,7.278415016,2.74433462345711,4,4.53408039254289,4.53408039254289,20.55788500604189
82,7.040523946,7.43643849692789,4,-0.3959145509278894,0.3959145509278894,0.15674833163643234
83,6.140878989,5.3645435060933515,4,0.7763354829066484,0.7763354829066484,0.6026967820198991
84,6.206206206,3.173919165087506,4,3.032287040912494,3.032287040912494,9.19476469848585
