Quarter,Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,Actual
2019-12-31,6.225205072836456,6.175092738313277,5.914455686312664,5.904640047706391,5.501304626464844,6.668254346272917
2020-03-31,4.8317974867347075,5.231469467853917,5.747012928656133,6.106974603302897,6.501185417175293,6.571227411405789
2020-06-30,7.028887162216968,6.6174572991025356,6.119980765862161,6.2166300237119625,6.695781707763672,6.896551724137923
2020-09-30,6.189374379707198,7.946183742668312,8.424497610236235,6.270486908409357,6.306344032287598,6.364858807709561
2020-12-31,10.870201353584589,9.34846328093926,7.180189760641609,6.236594292327943,6.361593723297119,4.867157847733883
2021-03-31,10.15761644849539,7.325571164281355,5.449358790516067,4.55096379018737,5.037057876586914,5.593481611979745
2021-06-30,5.03250928495407,6.071004878589954,6.045131224108686,6.056150094610675,5.796548366546631,5.0752688172042815
2021-09-30,5.225114972934133,5.235114518602017,5.248378797770834,4.372515133657802,4.232063293457031,4.9936788874841875
2021-12-31,4.854992423083431,4.790950697745047,4.692586458055545,4.8495752449751,4.971628665924072,6.344475196934196
2022-03-31,6.8765277122767445,6.764265310745395,6.407307592889304,6.113072751371916,6.476078510284424,7.278415015641282
2022-06-30,7.089779791807538,7.1913523137882835,7.2798123530356555,6.470980421425322,6.614595890045166,7.040523945968102
2022-09-30,7.035759519789093,7.069066888840898,6.918201391252694,6.38000043961722,6.64088249206543,6.140878988561105
2022-12-31,6.045831974345337,6.087320014907998,5.902521864106577,6.4391868218841015,6.624159336090088,6.206206206206222
