period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
87,6.206206206,4.708550547446116,1,1.4976556585538843,1.4976556585538843,2.2429724715984687
64,2.976341898,4.619353628472722,2,-1.6430117304727223,1.6430117304727223,2.6994875464709693
65,4.554707379,4.141885766318751,2,0.41282161268124895,0.41282161268124895,0.1704216838967471
66,4.594180704,4.887395775201846,2,-0.2932150712018462,0.2932150712018462,0.08597507797990374
67,4.790874525,6.4257602474325335,2,-1.634885722432533,1.634885722432533,2.6728513254137454
68,3.853754941,7.66107157282401,2,-3.80731663182401,3.80731663182401,14.495659934963726
69,2.604039912,6.693818731571096,2,-4.089778819571096,4.089778819571096,16.72629079301235
70,2.464616886,5.541814844091933,2,-3.077197958091933,3.077197958091933,9.469147273285161
71,3.072085148,5.1818504649713475,2,-2.1097653169713473,2.1097653169713473,4.451109692695209
72,3.472882969,5.309775639087809,2,-1.8368926700878085,1.8368926700878085,3.3741746814223186
73,5.834914611,4.140470297195825,2,1.6944443138041754,1.6944443138041754,2.871141532583303
74,6.668254346,4.772367246658772,2,1.8958870993412287,1.8958870993412287,3.594387893448498
75,6.571227411,5.581765667060214,2,0.9894617439397857,0.9894617439397857,0.979034542720362
76,6.896551724,7.498282338207201,2,-0.6017306142072005,0.6017306142072005,0.3620797320741748
77,6.364858808,5.4477394107016845,2,0.9171193972983156,0.9171193972983156,0.8411079889008256
78,4.867157848,6.928454717313618,2,-2.061296869313618,2.061296869313618,4.248944783442123
79,5.593481612,7.79958188152424,2,-2.2061002695242404,2.2061002695242404,4.866878399194927
80,5.075268817,7.318227034865221,2,-2.2429582178652208,2.2429582178652208,5.0308615670891275
81,4.993678887,6.69155772133035,2,-1.69787883433035,1.69787883433035,2.882792536066988
82,6.344475197,8.479279625059057,2,-2.1348044280590566,2.1348044280590566,4.557389946060556
83,7.278415016,8.436001432499408,2,-1.1575864164994076,1.1575864164994076,1.34000631166394
84,7.040523946,8.214398368023819,2,-1.1738744220238182,1.1738744220238182,1.3779811586817532
85,6.140878989,6.730007893038694,2,-0.5891289040386942,0.5891289040386942,0.347072865573833
86,6.206206206,9.47645358410551,2,-3.27024737810551,3.27024737810551,10.694517914005962
64,4.554707379,5.2017095442380334,3,-0.6470021652380336,0.6470021652380336,0.4186118018227037
65,4.594180704,4.237595547292379,3,0.35658515670762103,0.35658515670762103,0.12715297398419864
66,4.790874525,5.7444158497938025,3,-0.953541324793802,0.953541324793802,0.909241058089519
67,3.853754941,6.624445552493535,3,-2.770690611493535,2.770690611493535,7.676726464618419
68,2.604039912,7.870712623989441,3,-5.2666727119894405,5.2666727119894405,27.73784145521421
69,2.464616886,7.082718897831066,3,-4.618102011831066,4.618102011831066,21.326866191678143
70,3.072085148,5.352950546108474,3,-2.2808653981084737,2.2808653981084737,5.202346964288526
71,3.472882969,5.272047300897516,3,-1.7991643318975163,1.7991643318975163,3.236992293172236
72,5.834914611,5.8139176247160105,3,0.020996986283989827,0.020996986283989827,0.00044087343301005695
73,6.668254346,5.1004022718799735,3,1.5678520741200268,1.5678520741200268,2.45816012632247
74,6.571227411,4.594667880734576,3,1.9765595302654235,1.9765595302654235,3.9067875766830715
75,6.896551724,6.3311652706564665,3,0.5653864533435335,0.5653864533435335,0.31966184162437966
76,6.364858808,7.355667715200738,3,-0.990808907200738,0.990808907200738,0.9817022905883206
77,4.867157848,4.315099413524662,3,0.5520584344753381,0.5520584344753381,0.3047685150753612
78,5.593481612,5.777245822908108,3,-0.1837642109081079,0.1837642109081079,0.03376928521067957
79,5.075268817,8.293968416922846,3,-3.2186995999228456,3.2186995999228456,10.360027114543486
80,4.993678887,6.999761994267259,3,-2.0060831072672594,2.0060831072672594,4.024369433263063
81,6.344475197,7.7244314899335365,3,-1.379956292933536,1.379956292933536,1.9042793704068672
82,7.278415016,10.131343554895508,3,-2.852928538895508,2.852928538895508,8.13920124804446
83,7.040523946,9.635424750149012,3,-2.5949008041490114,2.5949008041490114,6.733510183373186
84,6.140878989,7.728978154538498,3,-1.5880991655384982,1.5880991655384982,2.5220589595840743
85,6.206206206,4.513569687479587,3,1.6926365185204126,1.6926365185204126,2.8650183838289034
64,4.594180704,4.230213095995979,4,0.36396760800402106,0.36396760800402106,0.13247241967616874
65,4.790874525,4.10352408072952,4,0.6873504442704803,0.6873504442704803,0.47245063323882663
66,3.853754941,5.644153841070434,4,-1.790398900070434,1.790398900070434,3.2055282213734198
67,2.604039912,5.919572002419066,4,-3.315532090419066,3.315532090419066,10.992753042598622
68,2.464616886,7.368667891142111,4,-4.904051005142111,4.904051005142111,24.049716261035346
69,3.072085148,6.558338780783898,4,-3.4862536327838978,3.4862536327838978,12.153964392098924
70,3.472882969,4.694090589413282,4,-1.2212076204132818,1.2212076204132818,1.49134805215547
71,5.834914611,5.3023662648223615,4,0.5325483461776388,0.5325483461776388,0.28360774101653824
72,6.668254346,5.804236760685355,4,0.8640175853146452,0.8640175853146452,0.7465263877329502
73,6.571227411,5.7043271879726385,4,0.8669002230273612,0.8669002230273612,0.7515159966848887
74,6.896551724,5.603489946268762,4,1.2930617777312383,1.2930617777312383,1.6720087610294703
75,6.364858808,6.5688963740316595,4,-0.20403756603165935,0.20403756603165935,0.04163132835212375
76,4.867157848,6.617072985276853,4,-1.7499151372768535,1.7499151372768535,3.0622029876706693
77,5.593481612,3.7770396273251463,4,1.8164419846748534,1.8164419846748534,3.2994614836895204
78,5.075268817,5.944488778934348,4,-0.8692199619343475,0.8692199619343475,0.7555433422251485
79,4.993678887,7.8453478026869385,4,-2.851668915686939,2.851668915686939,8.132015604695122
80,6.344475197,7.3479716685342265,4,-1.003496471534226,1.003496471534226,1.0070051683816417
81,7.278415016,7.651478223109446,4,-0.3730632071094453,0.3730632071094453,0.13917615649878487
82,7.040523946,9.854119881622262,4,-2.8135959356222617,2.8135959356222617,7.9163220889501105
83,6.140878989,9.646741830992703,4,-3.5058628419927027,3.5058628419927027,12.29107426686515
84,6.206206206,6.566896044136679,4,-0.360689838136679,0.360689838136679,0.1300971593350637
