period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
64,4.594180704,-0.836776776003186,4,5.430957480003186,5.430957480003186,29.495299149602555
65,4.790874525,-0.8364516437393748,4,5.627326168739375,5.627326168739375,31.66679980937898
66,3.853754941,-0.8367962549746384,4,4.690551195974638,4.690551195974638,22.001270522059112
67,2.604039912,-0.836625531456711,4,3.4406654434567114,3.4406654434567114,11.838178693797168
68,2.464616886,-0.8361064383148826,4,3.3007233243148826,3.3007233243148826,10.89477446367629
69,3.072085148,-0.8370542261468406,4,3.9091393741468408,3.9091393741468408,15.281370646505154
70,3.472882969,-0.8365544521621805,4,4.309437421162181,4.309437421162181,18.571250886912946
71,5.834914611,-0.83735672573404,4,6.67227133673404,6.67227133673404,44.51920479100265
72,6.668254346,-0.8370924198592122,4,7.505346765859213,7.505346765859213,56.330230075793345
73,6.571227411,-0.5603274530210751,4,7.131554864021075,7.131554864021075,50.85907477854265
74,6.896551724,-0.5621706341738452,4,7.458722358173845,7.458722358173845,55.63253921632241
75,6.364858808,-0.570068794801979,4,6.934927602801979,6.934927602801979,48.09322085610481
76,4.867157848,-0.5583701424821479,4,5.425527990482148,5.425527990482148,29.436353975505252
77,5.593481612,-0.5617840274477843,4,6.155265639447784,6.155265639447784,37.88729509216653
78,5.075268817,-0.5562899378548942,4,5.631558754854895,5.631558754854895,31.714454009382816
79,4.993678887,-0.5552444986487867,4,5.548923385648786,5.548923385648786,30.790550739799986
80,6.344475197,-0.5536413152736471,4,6.898116512273647,6.898116512273647,47.58401141690235
81,7.278415016,-0.5541820304070804,4,7.832597046407081,7.832597046407081,61.34957649138492
82,7.040523946,-0.5531329030369384,4,7.593656849036939,7.593656849036939,57.66362434092561
83,6.140878989,-0.5546728946476578,4,6.695551883647658,6.695551883647658,44.8304150266177
84,6.206206206,-0.5542361466002133,4,6.760442352600213,6.760442352600213,45.70358080283071
