period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
80,4.993678887,-0.26211058256330977,3,5.255789469563309,5.255789469563309,27.62332294837257
81,6.344475197,-0.2645528211225907,3,6.609028018122591,6.609028018122591,43.67925134432942
82,7.278415016,-0.261775999809022,3,7.540191015809023,7.540191015809023,56.854480554887104
83,7.040523946,-0.2632943722276707,3,7.3038183182276715,7.3038183182276715,53.34576202567809
84,6.140878989,-0.26268873774361556,3,6.403567726743615,6.403567726743615,41.00567963099239
85,6.206206206,-0.2631725316705005,3,6.4693787376705005,6.4693787376705005,41.85286125142316
64,4.594180704,-0.42635187334891544,4,5.020532577348916,5.020532577348916,25.205747360221746
65,4.790874525,-0.4230727558751698,4,5.21394728087517,5.21394728087517,27.18524624774558
66,3.853754941,-0.4269659810382205,4,4.2807209220382205,4.2807209220382205,18.324571612375752
67,2.604039912,-0.42411065357618283,4,3.028150565576183,3.028150565576183,9.169695847799357
68,2.464616886,-0.4299602044488061,4,2.894577090448806,2.894577090448806,8.378576532551076
69,3.072085148,-0.43072362925712415,4,3.5028087772571244,3.5028087772571244,12.26966933002955
70,3.472882969,-0.42874776496651423,4,3.901630733966514,3.901630733966514,15.22272238423208
71,5.834914611,-0.4289016016909062,4,6.263816212690907,6.263816212690907,39.23539354636946
72,6.668254346,-0.43363075768461945,4,7.101885103684619,7.101885103684619,50.43677202593749
73,6.571227411,-0.2847673102168192,4,6.855994721216819,6.855994721216819,47.00466361735288
74,6.896551724,-0.2815131428432579,4,7.178064866843258,7.178064866843258,51.52461523260951
75,6.364858808,-0.27204976949463544,4,6.636908577494635,6.636908577494635,44.04855546602186
76,4.867157848,-0.26706815991125277,4,5.134226007911252,5.134226007911252,26.360276700312312
77,5.593481612,-0.26194438106519047,4,5.85542599306519,5.85542599306519,34.28601356026347
78,5.075268817,-0.26330121521835537,4,5.338570032218356,5.338570032218356,28.500329988899896
79,4.993678887,-0.26163022626198473,4,5.255309113261984,5.255309113261984,27.618273875934463
80,6.344475197,-0.2625521826749224,4,6.607027379674923,6.607027379674923,43.65281079577408
81,7.278415016,-0.2640931676815921,4,7.542508183681592,7.542508183681592,56.8894297009038
82,7.040523946,-0.26259182996550334,4,7.303115775965503,7.303115775965503,53.335500037156216
83,6.140878989,-0.26301391132020824,4,6.4038929003202085,6.4038929003202085,41.009844278771574
84,6.206206206,-0.26245944270187394,4,6.468665648701874,6.468665648701874,41.843635274695636
