period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
68,2.604039912,2.3553899866647754,3,0.2486499253352248,0.2486499253352248,0.061826785369212864
69,2.464616886,2.395759957669117,3,0.06885692833088308,0.06885692833088308,0.004741276579164369
70,3.072085148,2.3694236242324864,3,0.7026615237675138,0.7026615237675138,0.4937332169832843
71,3.472882969,2.3438405210263964,3,1.1290424479736036,1.1290424479736036,1.2747368493262274
72,5.834914611,2.378226528505684,3,3.4566880824943165,3.4566880824943165,11.948692499658234
73,6.668254346,3.868849376182669,3,2.7994049698173313,2.7994049698173313,7.836668185037974
74,6.571227411,4.316025464176527,3,2.2552019468234725,2.2552019468234725,5.08593582095638
75,6.896551724,4.275855791659302,3,2.6206959323406984,2.6206959323406984,6.868047169787083
76,6.364858808,4.314893670223578,3,2.0499651377764225,2.0499651377764225,4.202357066098707
77,4.867157848,4.305049198889742,3,0.5621086491102574,0.5621086491102574,0.3159661334045584
78,5.593481612,4.291912363309091,3,1.3015692486909085,1.3015692486909085,1.694082509137816
79,5.075268817,4.297167063933726,3,0.7781017530662746,0.7781017530662746,0.6054423381248097
80,4.993678887,4.268272246865964,3,0.725406640134036,0.725406640134036,0.5262147935505508
81,6.344475197,4.305728781932315,3,2.0387464150676857,2.0387464150676857,4.15648694495134
82,7.278415016,4.3119319505297335,3,2.9664830654702667,2.9664830654702667,8.80002177772187
83,7.040523946,4.344927606257501,3,2.695596339742499,2.695596339742499,7.266239626833158
84,6.140878989,4.368567555884113,3,1.7723114331158873,1.7723114331158873,3.1410878159532905
85,6.206206206,4.365991514149022,3,1.8402146918509779,1.8402146918509779,3.3863901121041895
64,4.594180704,2.364336038302543,4,2.229844665697457,2.229844665697457,4.972207233139404
65,4.790874525,2.3521836529851528,4,2.4386908720148477,2.4386908720148477,5.947213169248538
66,3.853754941,2.3664708273075674,4,1.4872841136924326,1.4872841136924326,2.212014034841885
67,2.604039912,2.4022261499966016,4,0.20181376200339862,0.20181376200339862,0.04072879453396442
68,2.464616886,2.331310763836802,4,0.13330612216319793,0.13330612216319793,0.017770522206189448
69,3.072085148,2.4036334124751253,4,0.6684517355248749,0.6684517355248749,0.4468277227262173
70,3.472882969,2.391487232873007,4,1.0813957361269932,1.0813957361269932,1.1694167381136416
71,5.834914611,2.363739520719629,4,3.4711750902803713,3.4711750902803713,12.049056507382943
72,6.668254346,2.4121402015106437,4,4.256114144489357,4.256114144489357,18.114507610922367
73,6.571227411,3.843350124862266,4,2.727877286137734,2.727877286137734,7.441314488226168
74,6.896551724,4.286792084543977,4,2.6097596394560227,2.6097596394560227,6.81084537573363
75,6.364858808,4.240247651056858,4,2.124611156943142,2.124611156943142,4.513972568207276
76,4.867157848,4.324530470794687,4,0.5426273772053127,0.5426273772053127,0.29444447049271677
77,5.593481612,4.260568952553233,4,1.3329126594467668,1.3329126594467668,1.7766561577134528
78,5.075268817,4.303516349197167,4,0.7717524678028331,0.7717524678028331,0.595601871559763
79,4.993678887,4.263383569538265,4,0.730295317461735,0.730295317461735,0.5333312507065363
80,6.344475197,4.2299308424174,4,2.1145443545826,2.1145443545826,4.471297827497145
81,7.278415016,4.286257369867731,4,2.992157646132269,2.992157646132269,8.953007379307802
82,7.040523946,4.325687985638615,4,2.714835960361386,2.714835960361386,7.370334291671329
83,6.140878989,4.337132817390629,4,1.8037461716093706,1.8037461716093706,3.2535002515954607
84,6.206206206,4.367599810421428,4,1.838606395578572,1.838606395578572,3.3804734778624286
