period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
64,2.202072539,7.983812717216675,1,-5.781740178216674,5.781740178216674,33.42851948840498
65,2.976341898,4.37013523960615,1,-1.3937933416061505,1.3937933416061505,1.9426598791056395
66,4.554707379,6.71121953698161,1,-2.1565121579816102,2.1565121579816102,4.650544687522501
67,4.594180704,5.83618128386581,1,-1.2420005798658096,1.2420005798658096,1.5425654403870073
68,4.790874525,4.3857690906520945,1,0.4051054343479059,0.4051054343479059,0.1641104129382055
69,3.853754941,7.967966277598363,1,-4.114211336598363,4.114211336598363,16.926734922194484
70,2.604039912,7.914028931217614,1,-5.309989019217614,5.309989019217614,28.195983384211637
71,2.464616886,6.428052087084354,1,-3.963435201084354,3.963435201084354,15.708818593194575
72,3.072085148,7.97742759019332,1,-4.905342442193319,4.905342442193319,24.06238447518312
73,3.472882969,5.783615100570999,1,-2.3107321315709988,2.3107321315709988,5.339482983874651
74,5.834914611,9.368484475210044,1,-3.533569864210044,3.533569864210044,12.486115985253388
75,6.668254346,5.327438653390219,1,1.3408156926097812,1.3408156926097812,1.7977867215486472
76,6.571227411,4.663376255961884,1,1.9078511550381156,1.9078511550381156,3.639896029780272
77,6.896551724,5.309597537874989,1,1.586954186125011,1.586954186125011,2.518423588859696
78,6.364858808,6.2210235815039026,1,0.1438352264960976,0.1438352264960976,0.020688572381183695
79,4.867157848,6.408446029809667,1,-1.5412881818096675,1.5412881818096675,2.375569259386151
80,5.593481612,6.007076578216785,1,-0.4135949662167855,0.4135949662167855,0.17106079607986394
81,5.075268817,3.744874183067862,1,1.3303946339321384,1.3303946339321384,1.7699498819954287
82,4.993678887,2.2324765470347168,1,2.761202339965283,2.761202339965283,7.624238362229754
83,6.344475197,4.168050641224809,1,2.176424555775191,2.176424555775191,4.736823846981238
84,7.278415016,4.898688248727347,1,2.379726767272653,2.379726767272653,5.663099486873953
85,7.040523946,4.686180225494128,1,2.354343720505873,2.354343720505873,5.5429343542854355
86,6.140878989,5.17801477257035,1,0.9628642164296499,0.9628642164296499,0.9271074992806837
87,6.206206206,0.571656790943536,1,5.634549415056464,5.634549415056464,31.748147110713138
64,2.976341898,6.373784031726801,2,-3.3974421337268015,3.3974421337268015,11.542613052022121
65,4.554707379,5.177161339568304,2,-0.6224539605683042,0.6224539605683042,0.38744893302716793
66,4.594180704,4.937146870574108,2,-0.34296616657410794,0.34296616657410794,0.11762579141453876
67,4.790874525,7.13648522179784,2,-2.3456106967978396,2.3456106967978396,5.501889540932447
68,3.853754941,3.363485460115506,2,0.49026948088449407,0.49026948088449407,0.2403641638867513
69,2.604039912,6.75414027495432,2,-4.15010036295432,4.15010036295432,17.22333302259358
70,2.464616886,8.046116874780807,2,-5.581499988780807,5.581499988780807,31.153142124760155
71,3.072085148,6.652604329866177,2,-3.580519181866177,3.580519181866177,12.820117611711638
72,3.472882969,6.730258433861773,2,-3.257375464861773,3.257375464861773,10.610494919083454
73,5.834914611,5.985497172625448,2,-0.15058256162544748,0.15058256162544748,0.022675107865681686
74,6.668254346,8.884642253413839,2,-2.2163879074138384,2.2163879074138384,4.912375356130293
75,6.571227411,4.807285791471273,2,1.763941619528727,1.763941619528727,3.111490037105628
76,6.896551724,4.161824268452271,2,2.734727455547729,2.734727455547729,7.478734256126555
77,6.364858808,5.159567992822707,2,1.2052908151772934,1.2052908151772934,1.4527259491507445
78,4.867157848,4.431434086428722,2,0.43572376157127746,0.43572376157127746,0.18985519639782344
79,5.593481612,6.495576361714219,2,-0.9020947497142195,0.9020947497142195,0.8137749374619604
80,5.075268817,5.764038006507904,2,-0.6887691895079033,0.6887691895079033,0.47440299641537403
81,4.993678887,3.654167629069749,2,1.3395112579302508,1.3395112579302508,1.794290410121883
82,6.344475197,3.3366167818815797,2,3.0078584151184207,3.0078584151184207,9.047212245398697
83,7.278415016,4.83321707399402,2,2.44519794200598,2.44519794200598,5.97899297559028
84,7.040523946,5.549582606709904,2,1.4909413392900968,1.4909413392900968,2.2229060772041476
85,6.140878989,3.8010806282689105,2,2.3397983607310895,2.3397983607310895,5.474656368879893
86,6.206206206,5.180723499383373,2,1.0254827066166268,1.0254827066166268,1.0516147815697625
64,4.554707379,8.129904978170156,3,-3.5751975991701563,3.5751975991701563,12.78203787311205
65,4.594180704,3.5993123515182246,3,0.9948683524817756,0.9948683524817756,0.9897630387698025
66,4.790874525,7.074822482126804,3,-2.283947957126804,2.283947957126804,5.216418270863701
67,3.853754941,7.344559501615923,3,-3.4908045606159233,3.4908045606159233,12.185716480416929
68,2.604039912,3.9036213134468025,3,-1.2995814014468023,1.2995814014468023,1.6889118189864347
69,2.464616886,7.275285730830019,3,-4.810668844830019,4.810668844830019,23.142534734618188
70,3.072085148,7.9863310891096635,3,-4.914245941109663,4.914245941109663,24.1498131697128
