Quarter,Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,Actual
2017-06-30,1.6683467115516026,1.8325796264978291,1.8369870286531325,3.415824017367011,3.1088356971740723,4.554707379134859
2017-09-30,3.2453217701984913,2.767501784030127,2.8550200498076452,4.059357329292107,3.5936551094055176,4.594180704441042
2017-12-31,3.876722295119288,3.8699766939024007,3.7483222304151544,3.873397498295099,4.130668640136719,4.7908745247148055
2018-03-31,3.7975464444381046,3.803112407752675,3.7906822584929776,3.66803267654219,4.381860256195068,3.8537549407114735
2018-06-30,4.384295248092325,4.049116922151175,4.03535413706744,4.194204752796685,4.374924182891846,2.604039912387446
2018-09-30,3.7667104979794503,3.5625870826960617,3.5349900971358896,3.9587845772518415,2.926637887954712,2.4646168862860085
2018-12-31,2.788922333241905,3.0812977254099465,2.8843093712335226,3.828143973358691,3.7632241249084473,3.072085147556858
2019-03-31,3.066845637408335,3.0906534961479495,3.1904534916228506,3.8750942481152872,4.186560153961182,3.4728829686013096
2019-06-30,3.5171727544338887,3.508173023652743,3.6435653634212115,3.851239576541427,3.4042203426361084,5.834914611005693
2019-09-30,5.476290859612288,5.028778637016733,4.7820261596468905,5.426390329172507,4.804829120635986,6.668254346272917
2019-12-31,4.595988701960653,4.615274637194766,4.0600543815511925,5.744535490939715,5.438080310821533,6.571227411405789
2020-03-31,4.47113781144036,4.51755347500352,4.493411243662637,5.332204773455939,5.506630897521973,6.896551724137923
2020-06-30,8.103319919846886,7.570555797528761,7.5669373028484435,5.749877833485211,5.815174102783203,6.364858807709561
2020-09-30,5.272151456275486,5.86321748622653,5.701483150881247,5.746566224237024,5.500112533569336,4.867157847733883
2020-12-31,12.49867451050918,9.132840708387103,6.350929640672032,5.9705970740714704,8.376147270202637,5.593481611979745
2021-03-31,9.168509882735492,7.870673583422379,6.99480246321049,5.923262453346284,5.702967643737793,5.0752688172042815
2021-06-30,5.286406222569184,6.102837058793223,5.988936976017406,6.183326781571315,5.773210048675537,4.9936788874841875
2021-09-30,5.748149367915375,5.442773538660893,5.250295944350605,5.793572562881199,5.987626552581787,6.344475196934196
2021-12-31,6.727673623713898,6.392114561600783,5.895712105149349,6.078232039052145,6.319965362548828,7.278415015641282
2022-03-31,6.894373056989863,6.822711874816103,6.682554573703646,6.203209304312546,6.179374694824219,7.040523945968102
2022-06-30,6.270220200476398,6.449197500166517,6.487769537203573,5.885779441776962,6.661291599273682,6.140878988561105
2022-09-30,5.876017443294484,6.0766581565149265,6.01127992379423,6.116452743412234,6.178544998168945,6.206206206206222
