Quarter,Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,Actual
2019-06-30,5.867460876865698,5.989766781156675,6.0401312060095185,5.156812812936566,5.749658107757568,6.668254346272917
2019-09-30,4.719877172575303,5.043876147873662,5.254406183950088,6.012906293370841,5.805130958557129,6.571227411405789
2019-12-31,5.26844398958046,5.05097761204431,5.192610019799339,5.900582237320398,5.710446357727051,6.896551724137923
2020-03-31,7.7851283146131545,7.170798996683185,6.983501274172861,6.254884788065422,6.29839563369751,6.364858807709561
2020-06-30,6.785556677730945,6.909110078914968,6.680575491212339,5.885217674362962,6.2295050621032715,4.867157847733883
2020-09-30,7.420470876629737,6.418368882050057,5.375203593214136,5.416526737453772,5.024646282196045,5.593481611979745
2020-12-31,4.507789875776003,5.393131863634291,6.05810667018731,5.692090227831616,6.164687156677246,5.0752688172042815
2021-03-31,2.4173017203582208,3.9038244046691277,4.580146299029775,5.445993280332079,5.454583168029785,4.9936788874841875
2021-06-30,3.3733906588807425,4.261686801293371,4.473650070773314,5.615704542767812,5.067514419555664,6.344475196934196
2021-09-30,7.322668127924876,7.192848286714158,6.919989377896874,6.067156349657333,6.2186970710754395,7.278415015641282
2021-12-31,7.059310335542715,7.140439542934747,7.3654570390600425,6.433984381561262,7.149014472961426,7.040523945968102
2022-03-31,7.364257777565744,7.368807612304791,7.399445867098586,6.157263458791688,6.461437702178955,6.140878988561105
2022-06-30,6.73986492817998,6.700918029768179,6.442910502192158,6.162092352481376,6.561885833740234,6.206206206206222
