Quarter,Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,Actual
2019-06-30,5.432457288625176,5.435087580888303,5.4285196810916965,5.047831455220111,4.919015884399414,6.668254346272917
2019-09-30,4.437639377630908,4.5256415109306944,4.4409056946773795,5.67350957458666,5.168808937072754,6.571227411405789
2019-12-31,4.2745904897073075,4.16943353318764,3.7291232842797926,5.414221655325017,5.312328338623047,6.896551724137923
2020-03-31,6.589369340584062,5.991632058119311,5.491525724429015,5.854672913132728,6.051939964294434,6.364858807709561
2020-06-30,7.798206039182097,7.055642388789022,6.239810667432781,5.683183107105556,5.968188762664795,4.867157847733883
2020-09-30,7.221197453838615,7.161007631398149,7.715491039322625,5.738984548620912,5.388080596923828,5.593481611979745
2020-12-31,9.118107122108782,7.738489111302735,6.6055091439706795,5.66469921903402,6.204417705535889,5.0752688172042815
2021-03-31,4.42135956269862,5.236096395253191,5.329236048481081,5.7288839778970555,6.329919815063477,4.9936788874841875
2021-06-30,3.088923845289947,4.62930126854698,4.719287666715821,5.860261702412606,6.34719181060791,6.344475196934196
2021-09-30,6.94806379724201,6.686106558296708,5.802939454053246,5.843672615783154,6.357736110687256,7.278415015641282
2021-12-31,6.753110668681801,6.6611564766041615,6.488742731772994,6.105828195638558,6.1564621925354,7.040523945968102
2022-03-31,6.982724388276197,6.9809338083413595,6.733762493150974,5.856567337536262,6.290983200073242,6.140878988561105
2022-06-30,6.563807323709133,6.634533297446161,6.324159854567663,5.946350389496754,6.565606117248535,6.206206206206222
