Quarter,Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,Actual
2017-06-30,2.1590986879565035,2.14058585097329,2.5138978061541017,3.673988539611412,3.9863736629486084,2.9763418977359457
2017-09-30,3.1355961179082232,2.7479691145799054,3.369770335301886,3.7160518559482996,3.990912914276123,4.554707379134859
2017-12-31,4.99905011992861,4.813537844717467,4.90539043790139,4.3318663528593095,4.64209508895874,4.594180704441042
2018-03-31,5.115955661345429,5.187167897988622,5.1016406882435765,3.8693293093056913,4.340954780578613,4.7908745247148055
2018-06-30,5.065175770784124,4.980127740775099,5.1235922202715365,4.244180750045788,4.905965328216553,3.8537549407114735
2018-09-30,4.775552540122862,4.455003688762977,4.347623926066097,4.583456111445761,4.507671356201172,2.604039912387446
2018-12-31,2.9816655397082714,3.0698451836750613,2.9183809411068795,3.7754497140521046,2.6135053634643555,2.4646168862860085
2019-03-31,1.908315896107475,2.27669238903091,2.5686551803347726,4.0966435210797165,4.18845796585083,3.072085147556858
2019-06-30,3.705084731726589,3.682547504364261,3.624719553924676,3.849640424373662,3.5863656997680664,3.4728829686013096
2019-09-30,3.287288619929412,3.2509343405798257,3.50386299554367,4.1256093323769685,3.829867362976074,5.834914611005693
2019-12-31,6.225205072836456,6.175092738313277,5.914455686312664,5.915017013239476,6.279449462890625,6.668254346272917
2020-03-31,4.8317974867347075,5.231469467853917,5.747012928656133,5.890786173922229,6.6820244789123535,6.571227411405789
2020-06-30,7.028887162216968,6.6174572991025356,6.119980765862161,6.383979837152964,6.767295837402344,6.896551724137923
2020-09-30,6.189374379707198,7.946183742668312,8.424497610236235,6.1836472037713035,6.088273525238037,6.364858807709561
2020-12-31,10.870201353584589,9.34846328093926,7.180189760641609,6.087491087389207,6.335071563720703,4.867157847733883
2021-03-31,10.15761644849539,7.325571164281355,5.449358790516067,4.306872641867493,6.2082719802856445,5.593481611979745
2021-06-30,5.03250928495407,6.071004878589954,6.045131224108686,6.210350532071038,6.192238807678223,5.0752688172042815
2021-09-30,5.225114972934133,5.235114518602017,5.248378797770834,4.242051135114639,3.5980141162872314,4.9936788874841875
2021-12-31,4.854992423083431,4.790950697745047,4.692586458055545,4.8508470362662335,4.204723358154297,6.344475196934196
2022-03-31,6.8765277122767445,6.764265310745395,6.407307592889304,6.242230193858288,6.645271301269531,7.278415015641282
2022-06-30,7.089779791807538,7.1913523137882835,7.2798123530356555,6.555045997168702,6.754483222961426,7.040523945968102
2022-09-30,7.035759519789093,7.069066888840898,6.918201391252694,6.744250513505454,6.75346040725708,6.140878988561105
2022-12-31,6.045831974345337,6.087320014907998,5.902521864106577,6.516803920996402,6.935641288757324,6.206206206206222
