Quarter,Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,Actual
2017-06-30,1.6410478161908204,1.61904550644161,1.9967427278201169,3.4566507554562973,2.377246379852295,2.9763418977359457
2017-09-30,2.730230299727254,2.3085786581699383,2.7660300080897,3.4184732368732194,3.3605568408966064,4.554707379134859
2017-12-31,4.182045395807302,4.01038411430004,4.199851359715233,4.193565049680474,3.942631244659424,4.594180704441042
2018-03-31,4.311034173227138,4.36610803213521,4.416451657432957,3.831337241957574,4.113028049468994,4.7908745247148055
2018-06-30,4.57603366624994,4.4586275022668325,4.49598098276238,3.9267620852425633,4.443411350250244,3.8537549407114735
2018-09-30,4.409676825001942,4.059283574499493,3.951369823458894,4.135054538482586,4.062540531158447,2.604039912387446
2018-12-31,2.9154254268210367,2.956331707850004,2.731760860067786,3.5239798165877665,2.8081841468811035,2.4646168862860085
2019-03-31,2.01094524160384,2.275106981296718,2.5076353253361714,4.004963738302392,3.991649627685547,3.072085147556858
2019-06-30,3.347689260626999,3.295540425284322,3.4000963233235346,3.861379525118133,4.412898540496826,3.4728829686013096
2019-09-30,3.315596798692605,3.1163525666032768,3.212490101938799,3.835373676229033,3.7544326782226562,5.834914611005693
2019-12-31,5.7041702308280735,5.697410200269614,5.353172903216714,5.252292334474609,4.843879699707031,6.668254346272917
2020-03-31,4.236721480678524,4.581919229692305,4.387493767234144,5.856789402505786,5.789019584655762,6.571227411405789
2020-06-30,5.987076284223616,5.631526783890976,5.1134565804825,5.803918123494802,5.927638530731201,6.896551724137923
2020-09-30,4.708815996254977,6.790459365437401,6.069361152279012,6.3538107525578695,5.022258758544922,6.364858807709561
2020-12-31,10.872725062562044,9.024353628989298,7.067752379305122,5.622449628105071,6.041459560394287,4.867157847733883
2021-03-31,10.346545557676226,7.658471156414898,6.116763951281583,5.6418293940387345,7.260015487670898,5.593481611979745
2021-06-30,7.630844046068642,7.117246314101984,6.712290730934531,5.954110188623389,5.940219402313232,5.0752688172042815
2021-09-30,5.691887023170209,5.466699316377964,5.069344124836069,5.35804633067878,5.207859992980957,4.9936788874841875
2021-12-31,5.430776548633966,5.243710179399064,4.88029777716275,5.112191839975605,5.331974983215332,6.344475196934196
2022-03-31,6.532831933608026,6.4202603165741925,6.217185689207806,6.044399913036799,6.720611095428467,7.278415015641282
2022-06-30,6.656160225987453,6.804494606787025,6.843538969375829,6.285059382484824,6.448071479797363,7.040523945968102
2022-09-30,6.584370381127069,6.714166178347128,6.805304128346519,6.364090369836811,6.980030536651611,6.140878988561105
2022-12-31,5.659505158372473,5.8112855838926905,5.915973054849269,6.38712874483267,6.178077697753906,6.206206206206222
